business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,sentiment,sentiment_label
tA2DT7CGQPzgA6tTcTkXDw,2009-09-02,VyX6x7wnThr9g9Z6VBDIgA,2,add andrew review believe things happened yes app good entree good bites bread chicken panini definitely would better chicken girl working one worst waitress bartender hostesses ever walked even sit us stood forever waiting finally told us seat went outside since nothing left inside hot outside came back figured sit bar luckily nice guy noticed us looking around let us sit end table moved apart since whole party show dinner excited saw cider menu one two like wyder pear cider strongbow ordered wyder finished asked another said okay ordered strongbow came back poured glass took drink disgusting boddington finally got attention away flirting man sitting bar ask correct drink told strongbow drinks restaurant stocked right across bevmo god sake ordered food ordered app ordered entree walked away even get order figured probably best split app entree eat less stupid waitress lose money way whatever brought food bring correct things hard remember maybe tables take care maybe stopped texting behind bar cell phone stop conversation guy bar maybe could done job little better,review,UL9chyH0a4Pj8J_9M6WSpA,1,2,2,Positive,2
o5x6DF0KK1OBsiUOx2gavg,2010-02-04,IRGqHYbK5AOEv5MNYMz7cQ,4,would certainly coffee shop already established regular another local shop brand new independent coffee shop spent money look really nice even fountain inside money buy community unfortunately shop seem much granted building community takes time energy sake really really hope works long run,review,xw77viWz_BbmyntxoBVH4A,0,0,0,Positive,2
AaKlegu7gmOCD4rEESF76Q,2010-04-24,9CXNIZTV9uStuNbvvFS8uw,4,matter order know tasty maizie lot choose little overwhelming love wait staff everyone always friendly maizie feel like neighborhood hang,review,uA18GuF_ezOH6tXkrrykbw,0,0,0,Positive,2
E6DnUFy3GoN4DxTqturtug,2010-09-28,nzSOTOZiAb1ITqbRgWKnnQ,5,restaurant incredible best pasta carbonara best tiramisu life food wonderful though calamari fried bread served dinner comes right oven tomatoes freshest tasted outside mom garden great attention detail longer eat italian restaurant without feeling slighted first place want take town visitors looking impress owner jon helpful friendly really cares providing positive dining experience spot wine recommendations organizes wine tasting events find joining mailing list facebook page,review,U3uT-Phb8iL2iuZpAROZlg,0,0,0,Positive,2
znBnrQNq1FdUt5aIGAbyuQ,2012-06-08,9BJJwIciVG-JPlXetInbXw,4,one spot coworkers go lunch usually try get weekdays beat rush corporate places near metrocenter deli sandwiches good usually stick getting amy turkey plan substituting side make sure tell cashiers normally ask stuck chips salad bar decent price forget get ice cream way,review,wJzMpk54FF2jeENqMBJ24Q,0,2,0,Positive,2
l4vBbCL9QbGiwLuLKwD_bA,2011-11-22,DJVxOfj2Rw9zklC9tU3i1w,1,always fan burlington deals however shopping one went return belt pretty simple instead stood customer service line minutes thanks employee burlington buying putting things layaway took three staff help words said except hold pissed lady finally done employee service asked want serious help needed work area customer service think,review,EPROVap0M19Y6_4uf3eCmQ,0,0,0,Positive,2
YeDYa6tYL16CyqYvUVOtLw,2008-01-28,J2Ig5cV9fJU-KGewdzQXOA,3,could give stars atmosphere stars food would hype getting margaritaville guess expecting little way margaritas cheeseburgers underwhelmed get much better burger next door yardhouse much better selection margaritas salty senorita aside place quite spectacle stories stage fishing boat booths every piece decor parrothead could love tv broadcast jimmy rocking odd montages parrothead outings live music offered several nights week offer bar areas defiantly become part regular rotation time time might wonder looking lost shaker salt,review,gTCM7qlVrwdml-hFB6aJqQ,0,2,1,Positive,2
P5uC-zfGG6yqoQDUyqyAvg,2010-02-05,rghv_qgXpluzDE9qn8CNrw,4,romantic even friends waitress kneels couch speak pour wine bring check love star respectful waitress friendly cloud whole ambience made evening nice love darkness exotic relaxing especially coves different areas seated apparently put name want table certain seems packed anytime needed one bar stool reservation waiter actually went storage get us one impressive,review,nM3vfxr6fcnN_nXdzwbVCw,2,2,1,Positive,2
CEswyP-9SsXRNLR9fFGKKw,2012-05-19,GXj4PNAi095-q9ynPYH3kg,1,another night meeting friends laugh waited another minutes beer refilled bar girl even took empty without even asking wanted refill new brunette girl recognize left bar sat guy friends customer side friday night another bartender ask come back work management pull head ass sad watch need talk friends another place,review,MjLAe48XNfYlTeFYca5gMw,0,1,2,Positive,2
6Ry-gjGqApTSRZkfdYlLmw,2011-05-04,LN4l4wklQB0IVBjm-vq9TA,1,busy took nearly min get meal ordered trout shocked see lots lots bones hmmmmm well asked waitress said try best hmmmmmm fish restaurant comped trout still sure would go back,review,rWN1pg3mCF2btJWtG6JmJA,0,1,0,Positive,2
taSsiZAGZSz2gRg7_M4XDw,2011-12-30,L_q9kLaGo33j2Ij8yUIGDw,5,incredible church embraces principle christ life church exists bring people life changing relationship jesus christ three campuses allow christ life reach several locations online tempe casa grande wonderful children youth programs appeal wide perspective people,review,0jJhjgr3wPin-8vYnPab6A,0,0,0,Positive,2
3oLy0rlzRI_xiqfQHqC4_g,2011-04-28,dY_p1YkjZxJmREb9Lfc5vw,5,favorite breakfast place food good best biscuits gravy restaurant eaten wait staff friendly complaint sunday mornings packed wait seated,review,-yg_AMAU2HNh48zcuQ13mw,0,1,0,Positive,2
0QTn4pMzKv1mnQifcP9YoQ,2011-08-14,mTcLzmYunqJIGKgklFWICg,4,best sweet sour soup ever food delicious favorable delivery pretty good nice people,review,UHyDQ-laihWMGa8MtIToOg,0,0,0,Positive,2
N5iW2JG5e-QyUh7brRNSfw,2012-01-05,-_hed9F2kUDdb4oa1CXKIA,5,looked several invitation websites along catalogs luck finding right balance wedding colors design thomas alphagraphics helped every step way designing printing wedding invitations programs knew wanted booklet style needed little design creativity alphagraphics nailed highly recommend alphagraphics anyone needing print work done wedding invitations thomas crew stellar,review,xP3o3-r0KRUnZqBSdIGJjw,0,0,0,Positive,2
_HTE4pOKeJC7kcxiCF9vTA,2010-05-22,xNvNTC2iXwJiiujNK6Sphg,4,every vietnamese side craves pho surprised noodle ranch local pho joint literally walk place okay pho tai great got combination good love decor lots lots old photos vietnam service always good busy slow need pho fix would definitely recommend place,review,XqMkm-DD9VsdcKx2YVGhSA,2,3,0,Positive,2
NNGJQF3WeIHzGzweCpZ-VA,2011-04-23,jNewOjPp56NMDrKlajrgFQ,1,yikes reading reviews realize bad experience unique server make laid back customer like pretty much everything eat require lot attention waiter la piccola cucina would benefit one extra person front house guy though adorable friendly busy refill drinks remember bring appetizer though charged us ahi tuna highly recommended fish options said overcooked color consistency chicken like reviewers mentioned frantic made clear every customer one point even saw kitchen cooking need another person left super stressed experience unusual either bad service bad food,review,5je-Jg8tq5BWxJtDBmTK2Q,0,6,1,Positive,2
3HciJAVduCRoPDdzgh7cAA,2008-04-25,WONOXuKoiT2hkKITvTfC0g,4,typical buffalo exchange others san francisco san diego pretty much yes super picky brand name whores buy means really great items much smaller price tag gotten dresses people always compliment things bought impluse thought great buy wore building one located leaves lot desired good buys inside walked away great pair skinny jeans cute top super comfy dress,review,IE_nJq65Qpso5fN4tG9zjQ,0,1,0,Positive,2
4meJyPOhuAKzywUJTmu2hw,2008-06-23,IC2EAv_PGx44FnTvfAs_FA,4,though perhaps place may pick special brunch champagne chocolate brioche french toast signature breakfast sofitel philadelphia good egg choice neighborhood breakfast offers consistent service food comfortable atmosphere matter busy restaurant becomes sunday packed staff always friendly welcoming may wait table waits never excessive coffee trolley help waiting even remarkable even busiest read mothers fathers days service speedy attentive kitchen never seems slow someone knows run restaurant menu contains large assortment usual breakfast fare eggs pancakes french toast etc well prepared tasty addition good number health conscious offerings even less healthy dishes requested made egg whites egg beaters non starch substitutes cottage cheese fruit tomatoes etc favorites include hey ricky omelet huevos ranchero indulgence one huge singular buckwheat pancake choice fillings chocolate chips admit addictions pecans bananas always opt patio even scorching summer heat misters make great outdoor picnic best people watching phoenix times feel like part family frequent dinner program offer even incentive return,review,t8vH6ubd-6i9DTisZaQdgg,0,0,0,Positive,2
pRmHreZcF7YmNEEPukfcFg,2008-06-13,SWdrx60taMa442b1enwfCw,5,absolutely love little spot great little known boutique incredibly unique gift items drive clear scottsdale find shopping vignettes years whenever quandary get someone first place head mostly wide range specialty items hand whether something garden gift new bride baby unique piece art heavenly scented candles disappointed owners staff super friendly always willing help find something within price range based occasion need amazing wrap jobs making gift giving even easier final bonus annual clearance sale three days year basically blow stock make way new finds ask put mailing list ensure heads get early long time customers like never miss,review,iwWBF3nKoRMoy1sbkLJwvg,3,7,1,Positive,2
s9XNBJAZ3ZcNW5u8BRZXuw,2010-09-21,UxzU0E5eM_ZgIMus-wpS8g,4,great southwestern restaurant food incredible especially stacked enchiladas normally eat heavy foods way good pass chips salsa tasty well service friendly timely interior pedestrian best still pleasant environment,review,BUeMRVgAQvBWnnrI2xcA1Q,0,2,0,Positive,2
Xq9tkiHhyN_aBFswFeGLvA,2011-06-24,QqUj8brMiWkMicmlWtpPrw,4,went back ab weekends ago brunch large group surprised see although advertise brunch place weekends pared menu basically items people invited never ab expecting variety brunch items since told great brunch concerns quelled bloody marys good diverse food egg sandwich sans bacon excellent sweet pea split french toast well small sample french toast opening realize comes whole jar cream berries addition syrup come brunch like french toast try best french toast ever many table agreed secret bread cornflakes yum bloody marys excellent range say phenomenal ones dick rokerij service also friendly quick,review,GVH_iuoPc0aP3ZNYlWuKag,1,1,1,Positive,2
ImghNwml8N-ncAqhXe00hg,2012-09-20,gLHPqclZG51HH9EGzOFjxQ,4,great prices great food staff friendly definitely coming back lunch regular basis kung pao portions incredible paid mind blowing better chinese places valley,review,aLTl_OkLo0BFRxdz1n6sYA,0,1,0,Positive,2
cBpJIOrVXotDI0XAZH_k0g,2011-08-18,ZXp8gEhfE7BHgRYIgnd3gQ,5,came large group back eat beer concert weekday made happy hour happy hour pricing fair food pretty good best thing beer like everything tap mmmm,review,O3huqF3nBeWP9Zd6NmCAaQ,1,1,0,Positive,2
FkHhy6kWeoJf0xJTqzRWmg,2012-09-17,odua8qFSMEXSFYmElQTspQ,1,first year participating arizona sell clothing wandering busy goona little worried one reply,review,68exKLCQnnZrvXNFOcIUnA,0,0,0,Negative,0
c1yGkETheht_1vjda7G5sA,2011-03-28,vwHmBJ5YKbZxNFtmP2KpRQ,4,vibe exuding place pure awesomeness reminiscent trendy hipster coffee joint actually casual vegan restaurant pescatarian unless eating seafood steer clear meat even mock kind usually however delicious try green thought menu style comfort food know traditionally heavy meat sauces fat content least going bad organic pure ingredients wanted sample much menu possible lovely friend fiance shared items artichoke gratine corn chips amazing lightly salted crisp dip bit garlicky runny liking ate bites could see eating entire thing solo spicy buffalo wings first things first let looks dismay true looks gross taste legit flavor buffalo sauce perfect although could spicier cucumber ranch dipping sauce perfectly creamy lightly flavored overpower wings dish must try vegan chili fries fries thin cut tasty chili sauce good first quickly got sick flavor could never huge chili fan even back ate meat hmm think better ordering thyme fries crab puffs perfectly crisp delicious creamy filling another must try lastly friend fiance ordered day special green chili burrito delicious huge bit much rice besides great option came side ordered curry pasta salad mmm green serves bowls sandwiches pizzas salads next time back area checking menu craving meat usual tofu seafood veggie diet might add service friendly perfect place casual friend date,review,YBVdmm5zlpLpi2_DiKsd2A,0,0,0,Positive,2
